locus_tag	ftype	length_bp	gene	EC_number	COG	product
JACLCCHO_01436	CDS	2067	glgE	2.4.99.16	COG0366	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase
JACLCCHO_01437	CDS	2592	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
JACLCCHO_01438	CDS	2196	dinG_1	3.6.4.12	COG1199	putative ATP-dependent helicase DinG 
JACLCCHO_01439	CDS	1347	pncB1	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB1
JACLCCHO_01440	CDS	306	clpS		COG2127	ATP-dependent Clp protease adapter protein ClpS
JACLCCHO_01441	CDS	591				putative protein
JACLCCHO_01442	CDS	1035		3.4.11.-	COG3191	putative aminopeptidase
JACLCCHO_01443	CDS	480	mec	3.13.1.6	COG1310	CysO-cysteine peptidase
JACLCCHO_01444	CDS	282	cysO		COG1977	Sulfur carrier protein CysO
JACLCCHO_01445	CDS	972	cysM	2.5.1.113	COG0031	O-phosphoserine sulfhydrylase
JACLCCHO_01446	CDS	684				hypothetical protein
JACLCCHO_01447	CDS	804	murI	5.1.1.3	COG0796	Glutamate racemase
JACLCCHO_01448	CDS	759			COG1234	putative protein
JACLCCHO_01449	CDS	831	rph	2.7.7.56	COG0689	Ribonuclease PH
JACLCCHO_01450	CDS	606		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
JACLCCHO_01451	CDS	363				putative protein
JACLCCHO_01452	CDS	381				hypothetical protein
JACLCCHO_01453	CDS	288	mbtL		COG0236	Acyl carrier protein MbtL
JACLCCHO_01454	CDS	1566	mbtM	6.2.1.20	COG0318	Long-chain-fatty-acid--[acyl-carrier-protein] ligase MbtM
JACLCCHO_01455	CDS	1161	mbtN	1.3.99.-		Acyl-[acyl-carrier-protein] dehydrogenase MbtN
JACLCCHO_01456	CDS	633	mbtK	2.3.1.-	COG1670	Lysine N-acyltransferase MbtK
JACLCCHO_01457	tRNA	85				tRNA-Leu(tag)
JACLCCHO_01458	CDS	2580	irtA	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
JACLCCHO_01459	CDS	1740	irtB	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtB
JACLCCHO_01460	CDS	744	fabG2_1	1.-.-.-		putative oxidoreductase
JACLCCHO_01461	CDS	165				hypothetical protein
JACLCCHO_01462	CDS	273				hypothetical protein
JACLCCHO_01463	CDS	372				putative protein
JACLCCHO_01464	CDS	786				HTH-type transcriptional repressor
JACLCCHO_01465	CDS	1872				hypothetical protein
JACLCCHO_01466	CDS	2148				hypothetical protein
JACLCCHO_01467	CDS	756				hypothetical protein
JACLCCHO_01468	CDS	327				hypothetical protein
JACLCCHO_01469	CDS	867			COG2199	putative signaling protein
JACLCCHO_01470	CDS	141				hypothetical protein
JACLCCHO_01471	CDS	3375				hypothetical protein
JACLCCHO_01472	CDS	639				hypothetical protein
JACLCCHO_01473	CDS	237				hypothetical protein
JACLCCHO_01474	CDS	1023			COG2141	putative protein
JACLCCHO_01475	CDS	663				putative protein
JACLCCHO_01476	CDS	786				putative protein
JACLCCHO_01477	CDS	1962			COG1366	putative protein
JACLCCHO_01478	CDS	387	rsfA_1		COG1366	Anti-sigma-F factor antagonist RsfA
JACLCCHO_01479	CDS	819			COG2357	putative protein
JACLCCHO_01480	CDS	261				hypothetical protein
JACLCCHO_01481	CDS	1206			COG1680	putative protein
JACLCCHO_01482	CDS	234				hypothetical protein
JACLCCHO_01483	CDS	786	lprF			Putative diacylated glycolipid transporter LprF
JACLCCHO_01484	CDS	1470				hypothetical protein
JACLCCHO_01485	CDS	1182		2.3.1.-	COG3424	Alpha-pyrone synthesis polyketide synthase-like Pks18
JACLCCHO_01486	CDS	981		2.8.2.-		Glycolipid sulfotransferase
JACLCCHO_01487	CDS	1320				hypothetical protein
JACLCCHO_01488	CDS	1494				hypothetical protein
JACLCCHO_01489	CDS	681				putative protein
JACLCCHO_01490	CDS	1290				hypothetical protein
JACLCCHO_01491	CDS	582	pyrR		COG2065	Bifunctional protein PyrR
JACLCCHO_01492	CDS	960	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
JACLCCHO_01493	CDS	1293	pyrC	3.5.2.3	COG0044	Dihydroorotase
JACLCCHO_01494	CDS	498				hypothetical protein
JACLCCHO_01495	CDS	1131	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
JACLCCHO_01496	CDS	3348	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
JACLCCHO_01497	CDS	825	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
JACLCCHO_01498	CDS	309				PE family immunomodulator PE15
JACLCCHO_01499	CDS	1620				putative PPE family protein PPE20
JACLCCHO_01500	CDS	474				hypothetical protein
JACLCCHO_01501	CDS	627	gmk	2.7.4.8	COG0194	Guanylate kinase
JACLCCHO_01502	CDS	450	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
JACLCCHO_01503	CDS	1257	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
JACLCCHO_01504	CDS	237				hypothetical protein
JACLCCHO_01505	CDS	828				hypothetical protein
JACLCCHO_01506	CDS	1479		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
JACLCCHO_01507	CDS	1386		1.14.-.-		Putative cytochrome P450 132
JACLCCHO_01508	CDS	330				hypothetical protein
JACLCCHO_01509	CDS	324				hypothetical protein
JACLCCHO_01510	CDS	171				hypothetical protein
JACLCCHO_01511	CDS	402		3.1.-.-	COG1487	Ribonuclease VapC10
JACLCCHO_01512	CDS	270				Putative antitoxin VapB10
JACLCCHO_01513	CDS	960	nlhH_1	3.1.1.1	COG0657	Carboxylesterase NlhH
JACLCCHO_01514	CDS	963	nlhH_2	3.1.1.1	COG0657	Carboxylesterase NlhH
JACLCCHO_01515	CDS	696			COG3714	putative membrane protein
JACLCCHO_01516	CDS	1968	priA_1	3.6.4.-	COG1198	putative primosomal protein N'
JACLCCHO_01517	CDS	825				putative protein
JACLCCHO_01518	CDS	732				hypothetical protein
JACLCCHO_01519	tRNA	87				tRNA-Leu(aag)
JACLCCHO_01520	CDS	939	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
JACLCCHO_01521	CDS	1374		2.1.1.-	COG0144	Putative methyltransferase
JACLCCHO_01522	CDS	690	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
JACLCCHO_01523	CDS	1020	ribD		COG0117	Riboflavin biosynthesis protein RibD
JACLCCHO_01524	CDS	1557				putative triacylglyceride transporter
JACLCCHO_01525	CDS	720	lprG			Lipoarabinomannan carrier protein LprG
JACLCCHO_01526	CDS	606	ribE	2.5.1.9	COG0307	Riboflavin synthase
JACLCCHO_01527	CDS	516				hypothetical protein
JACLCCHO_01528	CDS	402				hypothetical protein
JACLCCHO_01529	CDS	1278	ribBA_1		COG0108	Riboflavin biosynthesis protein RibBA
JACLCCHO_01530	CDS	483	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
JACLCCHO_01531	CDS	465				putative protein
JACLCCHO_01532	CDS	630	lprH			Putative lipoprotein LprH
JACLCCHO_01533	CDS	474				putative protein
JACLCCHO_01534	CDS	1941	uvrC		COG0322	UvrABC system protein C
JACLCCHO_01535	CDS	906			COG1660	Nucleotide-binding protein
JACLCCHO_01536	CDS	1029			COG0391	Putative gluconeogenesis factor
JACLCCHO_01537	CDS	978	whiA		COG1481	putative cell division protein WhiA
JACLCCHO_01538	CDS	609				putative protein
JACLCCHO_01539	CDS	1380		2.3.1.20		Putative diacyglycerol O-acyltransferase
JACLCCHO_01540	CDS	1263				hypothetical protein
JACLCCHO_01541	CDS	1608	menE_4	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
JACLCCHO_01542	CDS	735			COG0204	putative protein
JACLCCHO_01543	CDS	1269				hypothetical protein
JACLCCHO_01544	CDS	1587		3.1.1.-		Esterase PE16
JACLCCHO_01545	CDS	1770				hypothetical protein
JACLCCHO_01546	CDS	1422				hypothetical protein
JACLCCHO_01547	CDS	816		2.3.2.-	COG1376	putative L,D-transpeptidase 3
JACLCCHO_01548	CDS	138				hypothetical protein
JACLCCHO_01549	CDS	1020	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
JACLCCHO_01550	CDS	1239	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
JACLCCHO_01551	CDS	786	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
JACLCCHO_01552	CDS	228				hypothetical protein
JACLCCHO_01553	CDS	420				hypothetical protein
JACLCCHO_01554	CDS	165				hypothetical protein
JACLCCHO_01555	CDS	354				hypothetical protein
JACLCCHO_01556	CDS	2301	dmsA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
JACLCCHO_01557	CDS	486				hypothetical protein
JACLCCHO_01558	CDS	492				hypothetical protein
JACLCCHO_01559	CDS	411				hypothetical protein
JACLCCHO_01560	CDS	744	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
JACLCCHO_01561	CDS	828				hypothetical protein
JACLCCHO_01562	CDS	210				hypothetical protein
JACLCCHO_01563	CDS	279				hypothetical protein
JACLCCHO_01564	CDS	741				hypothetical protein
JACLCCHO_01565	tRNA	97				tRNA-Arg(ccg)
JACLCCHO_01566	CDS	2103	tkt	2.2.1.1	COG0021	Transketolase
JACLCCHO_01567	CDS	300				hypothetical protein
JACLCCHO_01568	CDS	1281				hypothetical protein
JACLCCHO_01569	CDS	927	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
JACLCCHO_01570	CDS	351				hypothetical protein
JACLCCHO_01571	CDS	321				hypothetical protein
JACLCCHO_01572	CDS	171				hypothetical protein
JACLCCHO_01573	CDS	1008				hypothetical protein
JACLCCHO_01574	CDS	987	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
JACLCCHO_01575	CDS	864	dcsG	6.3.3.5		Cycloserine biosynthesis protein DcsG
JACLCCHO_01576	CDS	933				hypothetical protein
JACLCCHO_01577	CDS	786				hypothetical protein
JACLCCHO_01578	CDS	915	drrA_1	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
JACLCCHO_01579	CDS	252				hypothetical protein
JACLCCHO_01580	CDS	591				hypothetical protein
JACLCCHO_01581	CDS	147				hypothetical protein
JACLCCHO_01582	CDS	414				hypothetical protein
JACLCCHO_01583	CDS	837				hypothetical protein
JACLCCHO_01584	CDS	2541				hypothetical protein
JACLCCHO_01585	CDS	1194				hypothetical protein
JACLCCHO_01586	CDS	801	sufC		COG0396	Vegetative protein 296
JACLCCHO_01587	CDS	1254	csd	2.8.1.7	COG0520	putative cysteine desulfurase
JACLCCHO_01588	CDS	489	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
JACLCCHO_01589	CDS	348				hypothetical protein
JACLCCHO_01590	CDS	1830	dmdC	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
JACLCCHO_01591	CDS	489				hypothetical protein
JACLCCHO_01592	CDS	1974	ctpD	3.6.3.-	COG2217	putative cobalt/nickel-exporting P-type ATPase
JACLCCHO_01593	CDS	375	trxC		COG0526	Putative thioredoxin 2
JACLCCHO_01594	CDS	1251	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
JACLCCHO_01595	CDS	1629	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
JACLCCHO_01596	CDS	192				hypothetical protein
JACLCCHO_01597	CDS	564				HTH-type transcriptional repressor
JACLCCHO_01598	CDS	2832	acn	4.2.1.3	COG1048	Aconitate hydratase A
JACLCCHO_01599	CDS	561				hypothetical protein
JACLCCHO_01600	CDS	1419	ripA	3.4.-.-	COG0791	Peptidoglycan endopeptidase RipA
JACLCCHO_01601	CDS	726	ripB	3.4.-.-	COG0791	Peptidoglycan endopeptidase RipB
JACLCCHO_01602	CDS	1134				hypothetical protein
JACLCCHO_01603	CDS	954			COG1721	putative protein
JACLCCHO_01604	CDS	1008				hypothetical protein
JACLCCHO_01605	CDS	924				hypothetical protein
JACLCCHO_01606	CDS	744	fabG1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG1
JACLCCHO_01607	CDS	810	inhA_2	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH]
JACLCCHO_01608	CDS	1035	hemH	4.99.1.1	COG0276	Ferrochelatase
JACLCCHO_01609	CDS	909				putative protein
JACLCCHO_01610	CDS	435				hypothetical protein
JACLCCHO_01611	CDS	1146			COG0330	putative protein
JACLCCHO_01612	CDS	357				hypothetical protein
JACLCCHO_01613	CDS	1308				hypothetical protein
JACLCCHO_01614	CDS	759				hypothetical protein
JACLCCHO_01615	CDS	1848	mutA	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase small subunit
JACLCCHO_01616	CDS	243				hypothetical protein
JACLCCHO_01617	CDS	420				hypothetical protein
JACLCCHO_01618	CDS	564	mutB	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
JACLCCHO_01619	CDS	303	mazE4			putative antitoxin MazE4
JACLCCHO_01620	CDS	318	mazF4	3.1.-.-	COG2337	Endoribonuclease MazF4
JACLCCHO_01621	CDS	1005		3.6.-.-	COG1703	putative GTPase
JACLCCHO_01622	CDS	1287				hypothetical protein
JACLCCHO_01623	CDS	618				putative protein
JACLCCHO_01624	CDS	213			COG3360	Dodecin
JACLCCHO_01625	CDS	399				hypothetical protein
JACLCCHO_01626	CDS	1029	pimF	2.4.-.-	COG0463	Putative glycosyltransferases
JACLCCHO_01627	CDS	822			COG5285	putative protein
JACLCCHO_01628	CDS	900				putative protein
JACLCCHO_01629	CDS	156				hypothetical protein
JACLCCHO_01630	CDS	441	wecE_1	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
JACLCCHO_01631	CDS	564	wecE_2	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
JACLCCHO_01632	CDS	666	lpxD	2.3.1.191		UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
JACLCCHO_01633	CDS	501				hypothetical protein
JACLCCHO_01634	CDS	177				hypothetical protein
JACLCCHO_01635	CDS	696				putative protein
JACLCCHO_01636	CDS	282				hypothetical protein
JACLCCHO_01637	CDS	1527				hypothetical protein
JACLCCHO_01638	CDS	882				hypothetical protein
JACLCCHO_01639	CDS	249				hypothetical protein
JACLCCHO_01640	CDS	813	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
JACLCCHO_01641	CDS	969	fcl_1	1.1.1.271	COG0451	GDP-L-fucose synthase
JACLCCHO_01642	CDS	732				hypothetical protein
JACLCCHO_01643	CDS	789		2.4.-.-	COG0463	putative glycosyltransferase
JACLCCHO_01644	CDS	936				hypothetical protein
JACLCCHO_01645	CDS	1011			COG0463	putative protein
JACLCCHO_01646	CDS	765	sap_1			Sulfolipid-1 exporter Sap
JACLCCHO_01647	CDS	960				hypothetical protein
JACLCCHO_01648	CDS	1074			COG0463	putative protein
JACLCCHO_01649	CDS	201				hypothetical protein
JACLCCHO_01650	CDS	1752		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase fadD25
JACLCCHO_01651	CDS	3537	mmpL8_1		COG2409	Sulfolipid-1 exporter MmpL8
JACLCCHO_01652	CDS	786		2.1.1.-		Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase
JACLCCHO_01653	CDS	1245		2.4.-.-	COG1819	putative glycosyltransferase
JACLCCHO_01654	CDS	786	wbbL2			putative protein
JACLCCHO_01655	CDS	1281		2.4.-.-	COG1819	putative glycosyltransferase
JACLCCHO_01656	CDS	645				hypothetical protein
JACLCCHO_01657	CDS	2184				hypothetical protein
JACLCCHO_01658	CDS	153				hypothetical protein
JACLCCHO_01659	CDS	258				hypothetical protein
JACLCCHO_01660	CDS	441				hypothetical protein
JACLCCHO_01661	CDS	318				hypothetical protein
JACLCCHO_01662	CDS	1104	adh	1.1.1.1	COG1063	putative alcohol dehydrogenase adh
JACLCCHO_01663	CDS	567				hypothetical protein
JACLCCHO_01664	CDS	621				hypothetical protein
JACLCCHO_01665	CDS	1128		1.13.12.-	COG2070	Putative monooxygenase
JACLCCHO_01666	CDS	300				hypothetical protein
JACLCCHO_01667	CDS	288				hypothetical protein
JACLCCHO_01668	CDS	3156	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
JACLCCHO_01669	CDS	1857	dinB	2.7.7.7		DNA polymerase IV
JACLCCHO_01670	CDS	195				hypothetical protein
JACLCCHO_01671	CDS	609	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
JACLCCHO_01672	CDS	927		5.4.99.-	COG0564	putative RNA pseudouridine synthase
JACLCCHO_01673	CDS	594	lprI		COG4461	Lipoprotein LprI
JACLCCHO_01674	CDS	411	glbN		COG2346	Group 1 truncated hemoglobin GlbN
JACLCCHO_01675	CDS	1026		1.-.-.-		putative oxidoreductase
JACLCCHO_01676	CDS	804		1.-.-.-		putative oxidoreductase
JACLCCHO_01677	CDS	267				hypothetical protein
JACLCCHO_01678	CDS	432				putative protein
JACLCCHO_01679	CDS	3555	dnaE1	2.7.7.7	COG0587	DNA polymerase III subunit alpha
JACLCCHO_01680	CDS	1551				putative PPE family protein PPE40
JACLCCHO_01681	CDS	432		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
JACLCCHO_01682	CDS	1389		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
JACLCCHO_01683	CDS	1866	plsB1		COG2937	Putative acyltransferase plsB1
JACLCCHO_01684	CDS	234				hypothetical protein
JACLCCHO_01685	CDS	1752	frdA	1.3.5.4	COG1053	Fumarate reductase flavoprotein subunit
JACLCCHO_01686	CDS	744	frdB_2	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
JACLCCHO_01687	CDS	297				hypothetical protein
JACLCCHO_01688	CDS	420	frdD			Fumarate reductase subunit D
JACLCCHO_01689	CDS	609				putative HTH-type transcriptional regulator
JACLCCHO_01690	CDS	1194	mmpL2_2		COG2409	putative transport protein MmpL2
JACLCCHO_01691	CDS	447		1.1.98.-		F420H(2)-dependent quinone reductase
JACLCCHO_01692	CDS	1290	ilvA	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
JACLCCHO_01693	CDS	204			COG5450	Antitoxin VapB11
JACLCCHO_01694	CDS	405		3.1.-.-	COG1487	Ribonuclease VapC11
JACLCCHO_01695	CDS	1743	treZ	3.2.1.141	COG0296	Malto-oligosyltrehalose trehalohydrolase
JACLCCHO_01696	CDS	2298	treY	5.4.99.15	COG3280	Putative maltooligosyl trehalose synthase
JACLCCHO_01697	CDS	2166	glgX	3.2.1.-	COG1523	Glycogen operon protein GlgX 
JACLCCHO_01698	CDS	2190				hypothetical protein
JACLCCHO_01699	CDS	105				hypothetical protein
JACLCCHO_01700	CDS	117				hypothetical protein
JACLCCHO_01701	CDS	450				hypothetical protein
JACLCCHO_01702	CDS	1380	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
JACLCCHO_01703	CDS	1161	bioF1	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 1
JACLCCHO_01704	CDS	681	bioD	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD
JACLCCHO_01705	CDS	510				hypothetical protein
JACLCCHO_01706	CDS	411				hypothetical protein
JACLCCHO_01707	CDS	315				hypothetical protein
JACLCCHO_01708	CDS	273				hypothetical protein
JACLCCHO_01709	CDS	396				hypothetical protein
JACLCCHO_01710	CDS	216				hypothetical protein
JACLCCHO_01711	CDS	1353				hypothetical protein
JACLCCHO_01712	CDS	528				hypothetical protein
JACLCCHO_01713	CDS	1392				hypothetical protein
JACLCCHO_01714	CDS	219				hypothetical protein
JACLCCHO_01715	CDS	1098	bioB	2.8.1.6	COG0502	Biotin synthase
JACLCCHO_01716	CDS	240				putative protein
JACLCCHO_01717	CDS	666				putative protein
JACLCCHO_01718	CDS	1341				putative inactive lipase
JACLCCHO_01719	CDS	711				hypothetical protein
JACLCCHO_01720	CDS	1050	nadA	2.5.1.72	COG0379	Quinolinate synthase A
JACLCCHO_01721	CDS	1587	nadB	1.4.3.16	COG0029	L-aspartate oxidase
JACLCCHO_01722	CDS	1665				hypothetical protein
JACLCCHO_01723	CDS	417				hypothetical protein
JACLCCHO_01724	CDS	1335	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
JACLCCHO_01725	CDS	1143	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
JACLCCHO_01726	CDS	633	hisB_2	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
JACLCCHO_01727	CDS	621	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
JACLCCHO_01728	CDS	735	priA_2	5.3.1.16	COG0106	Phosphoribosyl isomerase A
JACLCCHO_01729	CDS	831	impA	3.1.3.25	COG0483	putative inositol 1-monophosphatase ImpA
JACLCCHO_01730	CDS	804	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
JACLCCHO_01731	CDS	348	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
JACLCCHO_01732	CDS	1083	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
JACLCCHO_01733	CDS	555	bcpB	1.11.1.15	COG1225	Putative peroxiredoxin
JACLCCHO_01734	CDS	1551	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
JACLCCHO_01735	CDS	660				hypothetical protein
JACLCCHO_01736	CDS	819	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
JACLCCHO_01737	CDS	1266	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
JACLCCHO_01738	CDS	813	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
JACLCCHO_01739	CDS	1410	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
JACLCCHO_01740	CDS	156				hypothetical protein
JACLCCHO_01741	CDS	291				hypothetical protein
JACLCCHO_01742	CDS	510				hypothetical protein
JACLCCHO_01743	CDS	1419	pyk	2.7.1.40	COG0469	Pyruvate kinase
JACLCCHO_01744	CDS	921	tesB_1	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
JACLCCHO_01745	CDS	1455	lysX_1		COG1190	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
JACLCCHO_01746	CDS	1731			COG1132	putative ABC transporter ATP-binding/permease protein
JACLCCHO_01747	CDS	1584	cydD		COG4988	ATP-binding/permease protein CydD
JACLCCHO_01748	CDS	1041	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
JACLCCHO_01749	CDS	1458	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
JACLCCHO_01750	CDS	570				hypothetical protein
JACLCCHO_01751	CDS	1257	cya	4.6.1.1	COG2114	Adenylate cyclase
JACLCCHO_01752	tRNA	77				tRNA-Leu(caa)
JACLCCHO_01753	CDS	576				hypothetical protein
JACLCCHO_01754	CDS	297				hypothetical protein
JACLCCHO_01755	CDS	276				hypothetical protein
JACLCCHO_01756	CDS	222				hypothetical protein
JACLCCHO_01757	CDS	213				hypothetical protein
JACLCCHO_01758	CDS	2712	polA	2.7.7.7	COG0258	DNA polymerase I
JACLCCHO_01759	CDS	1599	rpsA		COG0539	30S ribosomal protein S1
JACLCCHO_01760	CDS	1224	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
JACLCCHO_01761	CDS	117				hypothetical protein
JACLCCHO_01762	CDS	522				hypothetical protein
JACLCCHO_01763	CDS	2277	uvrB		COG0556	UvrABC system protein B
JACLCCHO_01764	CDS	1416				putative multidrug-efflux transporter
JACLCCHO_01765	CDS	1569				hypothetical protein
JACLCCHO_01766	CDS	261				hypothetical protein
JACLCCHO_01767	CDS	993				hypothetical protein
JACLCCHO_01768	CDS	2943	uvrA		COG0178	UvrABC system protein A
JACLCCHO_01769	CDS	1743				hypothetical protein
JACLCCHO_01770	CDS	3336	lysX_2		COG1190	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
JACLCCHO_01771	CDS	522	infC		COG0290	Translation initiation factor IF-3
JACLCCHO_01772	CDS	195	rpmI		COG0291	50S ribosomal protein L35
JACLCCHO_01773	CDS	390	rplT		COG0292	50S ribosomal protein L20
JACLCCHO_01774	CDS	783	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
JACLCCHO_01775	CDS	1056				hypothetical protein
JACLCCHO_01776	CDS	933				hypothetical protein
JACLCCHO_01777	CDS	984				hypothetical protein
JACLCCHO_01778	CDS	807				hypothetical protein
JACLCCHO_01779	CDS	1059	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
JACLCCHO_01780	CDS	2496	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
JACLCCHO_01781	tRNA	93				tRNA-Pro(ggg)
JACLCCHO_01782	CDS	1359	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
JACLCCHO_01783	CDS	1215	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
JACLCCHO_01784	CDS	885	argB	2.7.2.8	COG0548	Acetylglutamate kinase
JACLCCHO_01785	CDS	1203	argD_1	2.6.1.11	COG4992	Acetylornithine aminotransferase
JACLCCHO_01786	CDS	1119	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
JACLCCHO_01787	CDS	318	argR		COG1438	Arginine repressor
JACLCCHO_01788	CDS	1149	argG	6.3.4.5	COG0137	Argininosuccinate synthase
JACLCCHO_01789	CDS	1413	argH	4.3.2.1	COG0165	Argininosuccinate lyase
JACLCCHO_01790	CDS	1155		2.3.1.-	COG3424	Polyketide synthase-like Pks10
